mid_price,mid_price_wt,mid_price_mkt,book_imbalance,order_imbalance,timestamp
46611500.0,46612900.0,46611822.6509023,1798.7114471644163,0.2658,2023-11-08 00:00:04.790431
46606500.0,46606600.0,46606520.897832826,1402.1102716177702,3.1732,2023-11-08 00:00:09.940764
46609500.0,46609600.0,46612929.4117647,2074.270173430443,3.228,2023-11-08 00:00:15.046206
46607000.0,46608100.0,46605060.179257356,1454.4809432178736,3.0986000000000002,2023-11-08 00:00:20.200293
46610000.0,46610100.0,46606187.667560324,2829.115489497781,3.1675,2023-11-08 00:00:25.300910
46607500.0,46607300.0,46604648.56230032,785.8641640096903,3.0022,2023-11-08 00:00:30.405508
46607000.0,46606600.0,46610980.2631579,-141.97501009702682,0.6249,2023-11-08 00:00:35.503181
46607000.0,46607300.0,46609925.71829012,932.4131219163537,1.5687,2023-11-08 00:00:40.629375
46607000.0,46607300.0,46610838.174273856,975.3351646736264,1.4753,2023-11-08 00:00:45.720792
46605500.0,46604100.0,46609265.23769609,-756.5979642346501,0.4222999999999999,2023-11-08 00:00:50.826424
46605000.0,46603800.0,46609240.93967654,-930.5762306600809,0.3485999999999999,2023-11-08 00:00:55.956942
46605000.0,46603800.0,46609958.72317006,-479.51794531941414,0.3735999999999998,2023-11-08 00:01:01.063703
46603000.0,46602300.0,46605973.657251574,-62.78134024143219,0.3925999999999999,2023-11-08 00:01:06.181624
46595500.0,46593400.0,46595143.42629482,-3282.9111149534583,-0.3116,2023-11-08 00:01:11.296386
46585500.0,46585500.0,46581359.17114351,-1116.376855827868,-0.9329,2023-11-08 00:01:16.418875
46579500.0,46581900.0,46579116.52083514,1589.7395338863134,-0.8976000000000003,2023-11-08 00:01:21.596200
46579000.0,46579800.0,46578019.41457587,-480.47872913628817,-0.7274,2023-11-08 00:01:26.696137
46579000.0,46579600.0,46578047.688921496,-214.06298215687275,-0.274,2023-11-08 00:01:31.833244
46573500.0,46573600.0,46573648.08362369,92.98314601182938,-0.15620000000000003,2023-11-08 00:01:36.937388
46578000.0,46576800.0,46576420.60085837,-1912.9923027008772,-0.16,2023-11-08 00:01:42.066190
46578000.0,46576300.0,46576252.74016763,-2459.8571066483855,-0.08380000000000004,2023-11-08 00:01:47.185473
46584000.0,46582900.0,46584616.85823754,-855.0622390434146,0.5958000000000001,2023-11-08 00:01:52.280662
46584000.0,46584200.0,46584319.148936175,337.16166161745787,-0.06499999999999984,2023-11-08 00:01:57.368622
46583500.0,46584000.0,46583063.40057637,533.6138930395246,-0.15089999999999992,2023-11-08 00:02:02.494241
46583500.0,46584700.0,46584420.07434944,2059.399069160223,0.0040000000000000036,2023-11-08 00:02:07.679808
46589500.0,46591400.0,46589921.443736725,3109.073665753007,0.2889,2023-11-08 00:02:12.778346
46600000.0,46599100.0,46599266.666666664,-1620.085384823382,-0.6501,2023-11-08 00:02:17.880147
46599500.0,46599400.0,46599259.146341465,-551.741890117526,-0.9259000000000002,2023-11-08 00:02:22.975657
46603000.0,46601500.0,46605988.68991517,-1565.246313430369,-0.7815999999999999,2023-11-08 00:02:28.102876
46589000.0,46588200.0,46589925.92592592,-1248.9152814820409,-0.3517999999999999,2023-11-08 00:02:33.251504
46592500.0,46589100.0,46590003.6567528,-4891.50324139744,-0.3159000000000002,2023-11-08 00:02:38.349814
46593500.0,46591500.0,46590005.118206196,-3999.931783005595,-0.3308000000000002,2023-11-08 00:02:43.467897
46591000.0,46592100.0,46586867.96116505,398.57222643494606,0.46499999999999997,2023-11-08 00:02:48.580639
46582000.0,46584600.0,46581596.92307693,2331.74857994169,-0.2670999999999999,2023-11-08 00:02:53.677041
46580500.0,46580300.0,46580764.69273744,-247.64222741872072,0.4646,2023-11-08 00:02:58.780913
46580500.0,46580000.0,46580806.12244897,-567.0978199839592,0.17720000000000002,2023-11-08 00:03:03.884313
46580500.0,46580000.0,46580790.05524862,-607.0540086776018,0.06540000000000007,2023-11-08 00:03:08.985434
46569500.0,46569700.0,46569073.52941176,-843.2445883527398,-0.8407,2023-11-08 00:03:14.087526
46567500.0,46568600.0,46569533.33333333,1044.2685940861702,-0.7051,2023-11-08 00:03:19.211368
46568000.0,46568300.0,46570990.90219863,1121.353695139289,-0.6329,2023-11-08 00:03:24.321228
46568000.0,46567400.0,46570986.45598194,-385.03810780495405,-0.6772,2023-11-08 00:03:29.488404
46568500.0,46569000.0,46571921.700223714,1174.2740993201733,-0.635,2023-11-08 00:03:34.584561
46573000.0,46573400.0,46575985.86572438,2032.3282746970654,0.3854,2023-11-08 00:03:39.699377
46573500.0,46574500.0,46575971.50997151,3430.0416119992733,0.4678,2023-11-08 00:03:44.806671
46574000.0,46575200.0,46575989.98748435,3686.23907648772,1.4209,2023-11-08 00:03:49.909398
46577500.0,46578100.0,46579849.596478365,1261.0861621275544,0.07909999999999995,2023-11-08 00:03:55.049941
46579000.0,46578200.0,46575691.16531166,-1618.2051883935928,-0.5756999999999999,2023-11-08 00:04:00.150791
46577500.0,46576300.0,46576000.73152889,-2943.3351227119565,-0.748,2023-11-08 00:04:05.275436
46579000.0,46578400.0,46576070.8604483,-1742.9913586899638,-0.9002999999999999,2023-11-08 00:04:10.403111
46579000.0,46579200.0,46581971.23519458,553.8918855711818,-0.6185,2023-11-08 00:04:15.558710
46583500.0,46581700.0,46583855.46875,-1196.3640380203724,-0.6449,2023-11-08 00:04:20.663516
46583500.0,46579500.0,46583838.02816902,-4364.073451556265,0.1726000000000001,2023-11-08 00:04:25.773880
46584000.0,46580000.0,46583033.92145703,-5047.197591252625,-0.5367999999999997,2023-11-08 00:04:30.900143
46573500.0,46575700.0,46573049.45054945,1271.1151080355048,-0.13319999999999999,2023-11-08 00:04:36.040298
46578000.0,46578300.0,46573265.12738853,-649.8346713706851,-0.2816999999999996,2023-11-08 00:04:41.151638
46576500.0,46576300.0,46579261.04417671,-53.8368925973773,-0.0656000000000001,2023-11-08 00:04:46.260891
46579500.0,46578600.0,46576001.14481969,-2874.290785588324,-0.3619999999999999,2023-11-08 00:04:51.355989
46579500.0,46578000.0,46576001.108735256,-2569.9491327255964,-0.22719999999999985,2023-11-08 00:04:56.457103
46579500.0,46578000.0,46576035.0,-2483.769911624491,0.18100000000000005,2023-11-08 00:05:01.564842
46573500.0,46575100.0,46571049.16792738,1482.3991740196943,0.14770000000000016,2023-11-08 00:05:06.673481
46572500.0,46572400.0,46571894.73940812,-389.86104479432106,-0.4853000000000003,2023-11-08 00:05:11.785394
46572500.0,46571900.0,46571634.20957121,-781.8116023615003,-0.4394000000000001,2023-11-08 00:05:16.889808
46572500.0,46571900.0,46571634.20957121,-785.3480283543468,-0.4423,2023-11-08 00:05:22.021578
46572500.0,46571900.0,46571634.20957121,-785.3480283543468,-0.4423,2023-11-08 00:05:27.121218
46573000.0,46573100.0,46570213.083213076,354.25864213705063,-0.34630000000000016,2023-11-08 00:05:32.218825
46571500.0,46571500.0,46571237.08054739,-49.67521100491285,-0.3575999999999999,2023-11-08 00:05:37.318582
46566000.0,46564100.0,46564462.863293864,-3613.727237805724,-1.8444000000000003,2023-11-08 00:05:42.431190
46565500.0,46564900.0,46561047.189597316,-2820.667956262827,-1.8556999999999995,2023-11-08 00:05:47.570479
46563000.0,46563200.0,46565987.23404255,-543.0988741070032,-1.549,2023-11-08 00:05:52.666667
46566500.0,46566500.0,46563024.32603201,-1375.3938468173146,-2.0868,2023-11-08 00:05:57.797517
46564500.0,46564300.0,46560949.36708861,-1786.1791300848126,-1.3713,2023-11-08 00:06:02.911855
